ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,NECHÍ,09/03/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05495000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,PUERTO NARE,10/01/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05585000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,PUERTO TRIUNFO,01/06/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05591000,2
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,PUERTO TRIUNFO,05/07/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,MASCULINO,ADULTOS,05591000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,PUERTO TRIUNFO,22/10/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,MASCULINO,ADULTOS,05591000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,PUERTO TRIUNFO,23/12/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,MASCULINO,ADULTOS,05591000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,REMEDIOS,07/06/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05604000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,REMEDIOS,23/12/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05604000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,RETIRO,16/07/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05607000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,RIONEGRO,01/02/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADOLESCENTES,05615000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,RIONEGRO,02/02/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05615000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,RIONEGRO,26/03/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05615000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,RIONEGRO,29/03/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADULTOS,05615000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,RIONEGRO,03/04/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05615000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,RIONEGRO,06/04/2021,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,FEMENINO,ADULTOS,05615000,1
ARMA BLANCA / CORTOPUNZANTE,ANTIOQUIA,RIONEGRO,01/06/2021,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,FEMENINO,ADOLESCENTES,05615000,1
